product_code_identification,title,link,image_link,price,sale_price,brand,category,description,color,size,availability,gender,mpn
6170310836394,ADIDAS | STAN SMITH INFANTIL,http://doofinder-demo.myshopify.com/products/adidas-kids-stan-smith,https://demo-feed.doofinder.com/images/7883dc186e15bf29dad696e1e989e914.jpg,9.99,,ADIDAS,Shoes,"La Stan Smith dominó las pistas de tenis en los años 70. Hoy en día conquista las calles con el mismo estilo limpio y clásico. Estas zapatillas infantiles conservan el aspecto icónico del modelo original, confeccionadas en piel con las 3 franjas perforadas, logotipos en el talón y la lengüeta, y una amortiguación ligera al calzar.",,,in stock,kids,SHOADIXXXXXX
37938302681258,ADIDAS | STAN SMITH INFANTIL (2 / blanco),http://doofinder-demo.myshopify.com/products/adidas-kids-stan-smith?variant=37938302681258,https://demo-feed.doofinder.com/images/7883dc186e15bf29dad696e1e989e914.jpg,9.99,,ADIDAS,Shoes,"La Stan Smith dominó las pistas de tenis en los años 70. Hoy en día conquista las calles con el mismo estilo limpio y clásico. Estas zapatillas infantiles conservan el aspecto icónico del modelo original, confeccionadas en piel con las 3 franjas perforadas, logotipos en el talón y la lengüeta, y una amortiguación ligera al calzar.",white,2,in stock,kids,SHOADIWHI002
37938302648490,ADIDAS | STAN SMITH INFANTIL (1 / blanco),http://doofinder-demo.myshopify.com/products/adidas-kids-stan-smith?variant=37938302648490,https://demo-feed.doofinder.com/images/7883dc186e15bf29dad696e1e989e914.jpg,9.99,,ADIDAS,Shoes,"La Stan Smith dominó las pistas de tenis en los años 70. Hoy en día conquista las calles con el mismo estilo limpio y clásico. Estas zapatillas infantiles conservan el aspecto icónico del modelo original, confeccionadas en piel con las 3 franjas perforadas, logotipos en el talón y la lengüeta, y una amortiguación ligera al calzar.",white,1,in stock,kids,SHOADIWHI001
6170311196842,ADIDAS | MOCHILA CLÁSICA | LEGEND INK MULTICOLOR,http://doofinder-demo.myshopify.com/products/adidas-classic-backpack-legend-ink-multicolour,https://demo-feed.doofinder.com/images/8072c8b5718306d4be25aac21836ce16.jpg,9.99,,ADIDAS,Accessories,"La gorra adidas BP Classic Cap cuenta con una visera pre-curvada que mantiene tu rostro a la sombra, mientras que un cierre ajustable de velcro proporciona un ajuste cómodo. Con un diseño de 3 franjas y detalles reflectantes. La pieza perfecta para rematar cualquier look.",,,in stock,man,ACCADIXXXXXX
37938304712874,ADIDAS | MOCHILA CLÁSICA | LEGEND INK MULTICOLOR (OS / azul),http://doofinder-demo.myshopify.com/products/adidas-classic-backpack-legend-ink-multicolour?variant=37938304712874,https://demo-feed.doofinder.com/images/8072c8b5718306d4be25aac21836ce16.jpg,9.99,,ADIDAS,Accessories,"La gorra adidas BP Classic Cap cuenta con una visera pre-curvada que mantiene tu rostro a la sombra, mientras que un cierre ajustable de velcro proporciona un ajuste cómodo. Con un diseño de 3 franjas y detalles reflectantes. La pieza perfecta para rematar cualquier look.",blue,OS,in stock,man,ACCADIBLUXXX
6170311098538,ADIDAS | MOCHILA CLÁSICA,http://doofinder-demo.myshopify.com/products/adidas-classic-backpack,https://demo-feed.doofinder.com/images/85cc58608bf138a50036bcfe86a3a362.jpg,9.99,,ADIDAS,Accessories,"Esta mochila de mujer tiene un aspecto glamuroso gracias a su construcción en piel sintética con estampado de pelo integral. El bolsillo frontal con cremallera mantiene los objetos pequeños a mano, mientras que un divisor interior pone orden en el caos.",,,in stock,man,ACCADIXXXXXX
37938304286890,ADIDAS | MOCHILA CLÁSICA (OS / negro),http://doofinder-demo.myshopify.com/products/adidas-classic-backpack?variant=37938304286890,https://demo-feed.doofinder.com/images/85cc58608bf138a50036bcfe86a3a362.jpg,9.99,,ADIDAS,Accessories,"Esta mochila de mujer tiene un aspecto glamuroso gracias a su construcción en piel sintética con estampado de pelo integral. El bolsillo frontal con cremallera mantiene los objetos pequeños a mano, mientras que un divisor interior pone orden en el caos.",black,OS,in stock,man,ACCADIBLAXXX
6170311000234,FLEX FIT | MINI OTTOMAN NEGRA,http://doofinder-demo.myshopify.com/products/flex-fit-mini-ottoman-black,https://demo-feed.doofinder.com/images/6170fd62b8ebee856d0cbdeac874abfd.jpg,29.99,,FLEX FIT,Accessories,Gorra Flexfit Mini Ottoman,,,in stock,unisex,ACCFLEXXXXXX
37938303303850,FLEX FIT | MINI OTTOMAN NEGRA (xl / negro),http://doofinder-demo.myshopify.com/products/flex-fit-mini-ottoman-black?variant=37938303303850,https://demo-feed.doofinder.com/images/6170fd62b8ebee856d0cbdeac874abfd.jpg,29.99,,FLEX FIT,Accessories,Gorra Flexfit Mini Ottoman,black,xl,in stock,unisex,ACCFLEBLAXXX
37938303271082,FLEX FIT | MINI OTTOMAN NEGRA (l / negro),http://doofinder-demo.myshopify.com/products/flex-fit-mini-ottoman-black?variant=37938303271082,https://demo-feed.doofinder.com/images/6170fd62b8ebee856d0cbdeac874abfd.jpg,29.99,,FLEX FIT,Accessories,Gorra Flexfit Mini Ottoman,black,l,in stock,unisex,ACCFLEBLAXXX
37938303238314,FLEX FIT | MINI OTTOMAN NEGRA (m / negro),http://doofinder-demo.myshopify.com/products/flex-fit-mini-ottoman-black?variant=37938303238314,https://demo-feed.doofinder.com/images/6170fd62b8ebee856d0cbdeac874abfd.jpg,29.99,,FLEX FIT,Accessories,Gorra Flexfit Mini Ottoman,black,m,in stock,unisex,ACCFLEBLAXXX
37938303205546,FLEX FIT | MINI OTTOMAN NEGRA (s / negro),http://doofinder-demo.myshopify.com/products/flex-fit-mini-ottoman-black?variant=37938303205546,https://demo-feed.doofinder.com/images/6170fd62b8ebee856d0cbdeac874abfd.jpg,29.99,,FLEX FIT,Accessories,Gorra Flexfit Mini Ottoman,black,s,in stock,unisex,ACCFLEBLAXXX
6170310475946,DR MARTENS | ZAPATO CAVENDISH 3 OJALES NEGRO,http://doofinder-demo.myshopify.com/products/dr-martens-cavendish-3-eye-shoe-black,https://demo-feed.doofinder.com/images/8d7a6c39d295441c940cb2bacfd34794.jpg,229.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con el zapato Dr. Martens Cavendish 3-Eye. Marcado con el característico sello de Docs, este zapato con cordones está fabricado en piel lisa, duradera y de alta calidad, y ha sido pensado para durar. Este zapato único cuenta con una suela con cámara de aire que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricado con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",,,out of stock,man,SHODRMXXXXXX
37938300190890,DR MARTENS | ZAPATO CAVENDISH 3 OJALES NEGRO (9 / negro),http://doofinder-demo.myshopify.com/products/dr-martens-cavendish-3-eye-shoe-black?variant=37938300190890,https://demo-feed.doofinder.com/images/8d7a6c39d295441c940cb2bacfd34794.jpg,229.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con el zapato Dr. Martens Cavendish 3-Eye. Marcado con el característico sello de Docs, este zapato con cordones está fabricado en piel lisa, duradera y de alta calidad, y ha sido pensado para durar. Este zapato único cuenta con una suela con cámara de aire que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricado con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",black,9,out of stock,man,SHODRMBLA009
37938300158122,DR MARTENS | ZAPATO CAVENDISH 3 OJALES NEGRO (8 / negro),http://doofinder-demo.myshopify.com/products/dr-martens-cavendish-3-eye-shoe-black?variant=37938300158122,https://demo-feed.doofinder.com/images/8d7a6c39d295441c940cb2bacfd34794.jpg,229.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con el zapato Dr. Martens Cavendish 3-Eye. Marcado con el característico sello de Docs, este zapato con cordones está fabricado en piel lisa, duradera y de alta calidad, y ha sido pensado para durar. Este zapato único cuenta con una suela con cámara de aire que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricado con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",black,8,out of stock,man,SHODRMBLA008
37938300125354,DR MARTENS | ZAPATO CAVENDISH 3 OJALES NEGRO (7 / negro),http://doofinder-demo.myshopify.com/products/dr-martens-cavendish-3-eye-shoe-black?variant=37938300125354,https://demo-feed.doofinder.com/images/8d7a6c39d295441c940cb2bacfd34794.jpg,229.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con el zapato Dr. Martens Cavendish 3-Eye. Marcado con el característico sello de Docs, este zapato con cordones está fabricado en piel lisa, duradera y de alta calidad, y ha sido pensado para durar. Este zapato único cuenta con una suela con cámara de aire que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricado con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",black,7,out of stock,man,SHODRMBLA007
37938300092586,DR MARTENS | ZAPATO CAVENDISH 3 OJALES NEGRO (6 / negro),http://doofinder-demo.myshopify.com/products/dr-martens-cavendish-3-eye-shoe-black?variant=37938300092586,https://demo-feed.doofinder.com/images/8d7a6c39d295441c940cb2bacfd34794.jpg,229.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con el zapato Dr. Martens Cavendish 3-Eye. Marcado con el característico sello de Docs, este zapato con cordones está fabricado en piel lisa, duradera y de alta calidad, y ha sido pensado para durar. Este zapato único cuenta con una suela con cámara de aire que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricado con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",black,6,out of stock,man,SHODRMBLA006
37938300059818,DR MARTENS | ZAPATO CAVENDISH 3 OJALES NEGRO (5 / negro),http://doofinder-demo.myshopify.com/products/dr-martens-cavendish-3-eye-shoe-black?variant=37938300059818,https://demo-feed.doofinder.com/images/8d7a6c39d295441c940cb2bacfd34794.jpg,229.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con el zapato Dr. Martens Cavendish 3-Eye. Marcado con el característico sello de Docs, este zapato con cordones está fabricado en piel lisa, duradera y de alta calidad, y ha sido pensado para durar. Este zapato único cuenta con una suela con cámara de aire que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricado con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",black,5,out of stock,man,SHODRMBLA005
37938300027050,DR MARTENS | ZAPATO CAVENDISH 3 OJALES NEGRO (4 / negro),http://doofinder-demo.myshopify.com/products/dr-martens-cavendish-3-eye-shoe-black?variant=37938300027050,https://demo-feed.doofinder.com/images/8d7a6c39d295441c940cb2bacfd34794.jpg,229.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con el zapato Dr. Martens Cavendish 3-Eye. Marcado con el característico sello de Docs, este zapato con cordones está fabricado en piel lisa, duradera y de alta calidad, y ha sido pensado para durar. Este zapato único cuenta con una suela con cámara de aire que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricado con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",black,4,out of stock,man,SHODRMBLA004
6170310410410,DR MARTENS | ZAPATO 1461 DMC 3 OJALES | NEGRO LISO,http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con el icónico zapato Dr. Martens 1461Z DMC 3-Eye. Marcado con el característico sello de Docs, este zapato con cordones está fabricado en piel lisa, duradera y de alta calidad, y ha sido pensado para durar. Este zapato único cuenta con una suela con cámara de aire que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricado con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",,,in stock,man,SHODRMXXXXXX
37938299666602,DR MARTENS | ZAPATO 1461 DMC 3 OJALES | NEGRO LISO (12 / negro),http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth?variant=37938299666602,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con el icónico zapato Dr. Martens 1461Z DMC 3-Eye. Marcado con el característico sello de Docs, este zapato con cordones está fabricado en piel lisa, duradera y de alta calidad, y ha sido pensado para durar. Este zapato único cuenta con una suela con cámara de aire que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricado con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",black,12,in stock,man,SHODRMBLA012
37938299633834,DR MARTENS | ZAPATO 1461 DMC 3 OJALES | NEGRO LISO (11 / negro),http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth?variant=37938299633834,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con el icónico zapato Dr. Martens 1461Z DMC 3-Eye. Marcado con el característico sello de Docs, este zapato con cordones está fabricado en piel lisa, duradera y de alta calidad, y ha sido pensado para durar. Este zapato único cuenta con una suela con cámara de aire que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricado con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",black,11,in stock,man,SHODRMBLA011
37938299601066,DR MARTENS | ZAPATO 1461 DMC 3 OJALES | NEGRO LISO (10 / negro),http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth?variant=37938299601066,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con el icónico zapato Dr. Martens 1461Z DMC 3-Eye. Marcado con el característico sello de Docs, este zapato con cordones está fabricado en piel lisa, duradera y de alta calidad, y ha sido pensado para durar. Este zapato único cuenta con una suela con cámara de aire que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricado con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",black,10,in stock,man,SHODRMBLA010
37938299568298,DR MARTENS | ZAPATO 1461 DMC 3 OJALES | NEGRO LISO (9 / negro),http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth?variant=37938299568298,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con el icónico zapato Dr. Martens 1461Z DMC 3-Eye. Marcado con el característico sello de Docs, este zapato con cordones está fabricado en piel lisa, duradera y de alta calidad, y ha sido pensado para durar. Este zapato único cuenta con una suela con cámara de aire que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricado con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",black,9,in stock,man,SHODRMBLA009
37938299535530,DR MARTENS | ZAPATO 1461 DMC 3 OJALES | NEGRO LISO (8 / negro),http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth?variant=37938299535530,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con el icónico zapato Dr. Martens 1461Z DMC 3-Eye. Marcado con el característico sello de Docs, este zapato con cordones está fabricado en piel lisa, duradera y de alta calidad, y ha sido pensado para durar. Este zapato único cuenta con una suela con cámara de aire que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricado con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",black,8,in stock,man,SHODRMBLA008
37938299502762,DR MARTENS | ZAPATO 1461 DMC 3 OJALES | NEGRO LISO (7 / negro),http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth?variant=37938299502762,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con el icónico zapato Dr. Martens 1461Z DMC 3-Eye. Marcado con el característico sello de Docs, este zapato con cordones está fabricado en piel lisa, duradera y de alta calidad, y ha sido pensado para durar. Este zapato único cuenta con una suela con cámara de aire que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricado con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",black,7,in stock,man,SHODRMBLA007
37938299469994,DR MARTENS | ZAPATO 1461 DMC 3 OJALES | NEGRO LISO (6 / negro),http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth?variant=37938299469994,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con el icónico zapato Dr. Martens 1461Z DMC 3-Eye. Marcado con el característico sello de Docs, este zapato con cordones está fabricado en piel lisa, duradera y de alta calidad, y ha sido pensado para durar. Este zapato único cuenta con una suela con cámara de aire que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricado con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",black,6,in stock,man,SHODRMBLA006
37938299437226,DR MARTENS | ZAPATO 1461 DMC 3 OJALES | NEGRO LISO (5 / negro),http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth?variant=37938299437226,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con el icónico zapato Dr. Martens 1461Z DMC 3-Eye. Marcado con el característico sello de Docs, este zapato con cordones está fabricado en piel lisa, duradera y de alta calidad, y ha sido pensado para durar. Este zapato único cuenta con una suela con cámara de aire que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricado con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",black,5,in stock,man,SHODRMBLA005
6170310541482,DR MARTENS | BOTA 1460Z DMC 8 OJALES | CHERRY LISO,http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con estas icónicas botas Dr. Martens. Este estilo clásico ha superado la prueba del tiempo gracias a la combinación de un diseño reinventado y una estética urbana y resistente. Fabricada en pieles duraderas y de alta calidad, la bota 1460OZ DMC 8-Eye Cherry Smooth está hecha para durar y mejorará con el paso del tiempo. Esta bota con cordones cuenta con la icónica suela con cámara de aire de Dr. Martens, que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricada con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",,,in stock,man,SHODRMXXXXXX
37938300780714,DR MARTENS | BOTA 1460Z DMC 8 OJALES | CHERRY LISO (15 / rojo),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300780714,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con estas icónicas botas Dr. Martens. Este estilo clásico ha superado la prueba del tiempo gracias a la combinación de un diseño reinventado y una estética urbana y resistente. Fabricada en pieles duraderas y de alta calidad, la bota 1460OZ DMC 8-Eye Cherry Smooth está hecha para durar y mejorará con el paso del tiempo. Esta bota con cordones cuenta con la icónica suela con cámara de aire de Dr. Martens, que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricada con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",red,15,in stock,man,SHODRMRED015
37938300747946,DR MARTENS | BOTA 1460Z DMC 8 OJALES | CHERRY LISO (13 / rojo),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300747946,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con estas icónicas botas Dr. Martens. Este estilo clásico ha superado la prueba del tiempo gracias a la combinación de un diseño reinventado y una estética urbana y resistente. Fabricada en pieles duraderas y de alta calidad, la bota 1460OZ DMC 8-Eye Cherry Smooth está hecha para durar y mejorará con el paso del tiempo. Esta bota con cordones cuenta con la icónica suela con cámara de aire de Dr. Martens, que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricada con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",red,13,in stock,man,SHODRMRED013
37938300715178,DR MARTENS | BOTA 1460Z DMC 8 OJALES | CHERRY LISO (12 / rojo),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300715178,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con estas icónicas botas Dr. Martens. Este estilo clásico ha superado la prueba del tiempo gracias a la combinación de un diseño reinventado y una estética urbana y resistente. Fabricada en pieles duraderas y de alta calidad, la bota 1460OZ DMC 8-Eye Cherry Smooth está hecha para durar y mejorará con el paso del tiempo. Esta bota con cordones cuenta con la icónica suela con cámara de aire de Dr. Martens, que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricada con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",red,12,in stock,man,SHODRMRED012
37938300682410,DR MARTENS | BOTA 1460Z DMC 8 OJALES | CHERRY LISO (11 / rojo),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300682410,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con estas icónicas botas Dr. Martens. Este estilo clásico ha superado la prueba del tiempo gracias a la combinación de un diseño reinventado y una estética urbana y resistente. Fabricada en pieles duraderas y de alta calidad, la bota 1460OZ DMC 8-Eye Cherry Smooth está hecha para durar y mejorará con el paso del tiempo. Esta bota con cordones cuenta con la icónica suela con cámara de aire de Dr. Martens, que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricada con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",red,11,in stock,man,SHODRMRED011
37938300649642,DR MARTENS | BOTA 1460Z DMC 8 OJALES | CHERRY LISO (10 / rojo),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300649642,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con estas icónicas botas Dr. Martens. Este estilo clásico ha superado la prueba del tiempo gracias a la combinación de un diseño reinventado y una estética urbana y resistente. Fabricada en pieles duraderas y de alta calidad, la bota 1460OZ DMC 8-Eye Cherry Smooth está hecha para durar y mejorará con el paso del tiempo. Esta bota con cordones cuenta con la icónica suela con cámara de aire de Dr. Martens, que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricada con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",red,10,in stock,man,SHODRMRED010
37938300616874,DR MARTENS | BOTA 1460Z DMC 8 OJALES | CHERRY LISO (8 / rojo),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300616874,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con estas icónicas botas Dr. Martens. Este estilo clásico ha superado la prueba del tiempo gracias a la combinación de un diseño reinventado y una estética urbana y resistente. Fabricada en pieles duraderas y de alta calidad, la bota 1460OZ DMC 8-Eye Cherry Smooth está hecha para durar y mejorará con el paso del tiempo. Esta bota con cordones cuenta con la icónica suela con cámara de aire de Dr. Martens, que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricada con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",red,8,in stock,man,SHODRMRED008
37938300584106,DR MARTENS | BOTA 1460Z DMC 8 OJALES | CHERRY LISO (7 / rojo),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300584106,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con estas icónicas botas Dr. Martens. Este estilo clásico ha superado la prueba del tiempo gracias a la combinación de un diseño reinventado y una estética urbana y resistente. Fabricada en pieles duraderas y de alta calidad, la bota 1460OZ DMC 8-Eye Cherry Smooth está hecha para durar y mejorará con el paso del tiempo. Esta bota con cordones cuenta con la icónica suela con cámara de aire de Dr. Martens, que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricada con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",red,7,in stock,man,SHODRMRED007
37938300551338,DR MARTENS | BOTA 1460Z DMC 8 OJALES | CHERRY LISO (6 / rojo),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300551338,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con estas icónicas botas Dr. Martens. Este estilo clásico ha superado la prueba del tiempo gracias a la combinación de un diseño reinventado y una estética urbana y resistente. Fabricada en pieles duraderas y de alta calidad, la bota 1460OZ DMC 8-Eye Cherry Smooth está hecha para durar y mejorará con el paso del tiempo. Esta bota con cordones cuenta con la icónica suela con cámara de aire de Dr. Martens, que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricada con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",red,6,in stock,man,SHODRMRED006
37938300518570,DR MARTENS | BOTA 1460Z DMC 8 OJALES | CHERRY LISO (5 / rojo),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300518570,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con estas icónicas botas Dr. Martens. Este estilo clásico ha superado la prueba del tiempo gracias a la combinación de un diseño reinventado y una estética urbana y resistente. Fabricada en pieles duraderas y de alta calidad, la bota 1460OZ DMC 8-Eye Cherry Smooth está hecha para durar y mejorará con el paso del tiempo. Esta bota con cordones cuenta con la icónica suela con cámara de aire de Dr. Martens, que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricada con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",red,5,in stock,man,SHODRMRED005
37938300485802,DR MARTENS | BOTA 1460Z DMC 8 OJALES | CHERRY LISO (4 / rojo),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300485802,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Haz una declaración de estilo con estas icónicas botas Dr. Martens. Este estilo clásico ha superado la prueba del tiempo gracias a la combinación de un diseño reinventado y una estética urbana y resistente. Fabricada en pieles duraderas y de alta calidad, la bota 1460OZ DMC 8-Eye Cherry Smooth está hecha para durar y mejorará con el paso del tiempo. Esta bota con cordones cuenta con la icónica suela con cámara de aire de Dr. Martens, que ofrece una buena resistencia a la abrasión y al deslizamiento, y está fabricada con el sistema Goodyear welt: la suela y el empeine se sellan al calor y se cosen entre sí.",red,4,in stock,man,SHODRMRED004
