37938303205546,FLEX FIT | MINI OTTOMAN BLACK (s / black),http://doofinder-demo.myshopify.com/products/flex-fit-mini-ottoman-black?variant=37938303205546,https://demo-feed.doofinder.com/images/6170fd62b8ebee856d0cbdeac874abfd.jpg,29.99,,FLEX FIT,Accessories,Flexfit Mini Ottoman Cap,black,s,in stock,unisex,ACCFLEBLAXXX
6170310475946,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK,http://doofinder-demo.myshopify.com/products/dr-martens-cavendish-3-eye-shoe-black,https://demo-feed.doofinder.com/images/8d7a6c39d295441c940cb2bacfd34794.jpg,229.00,,DR MARTENS,Shoes,"Make a statement with the Dr Marten's Cavendish 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",,,in stock,man,SHODRMXXXXXX
37938300190890,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK (9 / black),http://doofinder-demo.myshopify.com/products/dr-martens-cavendish-3-eye-shoe-black?variant=37938300190890,https://demo-feed.doofinder.com/images/8d7a6c39d295441c940cb2bacfd34794.jpg,229.00,,DR MARTENS,Shoes,"Make a statement with the Dr Marten's Cavendish 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",black,9,out of stock,man,SHODRMBLA009
37938300158122,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK (8 / black),http://doofinder-demo.myshopify.com/products/dr-martens-cavendish-3-eye-shoe-black?variant=37938300158122,https://demo-feed.doofinder.com/images/8d7a6c39d295441c940cb2bacfd34794.jpg,229.00,,DR MARTENS,Shoes,"Make a statement with the Dr Marten's Cavendish 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",black,8,out of stock,man,SHODRMBLA008
37938300125354,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK (7 / black),http://doofinder-demo.myshopify.com/products/dr-martens-cavendish-3-eye-shoe-black?variant=37938300125354,https://demo-feed.doofinder.com/images/8d7a6c39d295441c940cb2bacfd34794.jpg,229.00,,DR MARTENS,Shoes,"Make a statement with the Dr Marten's Cavendish 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",black,7,out of stock,man,SHODRMBLA007
37938300092586,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK (6 / black),http://doofinder-demo.myshopify.com/products/dr-martens-cavendish-3-eye-shoe-black?variant=37938300092586,https://demo-feed.doofinder.com/images/8d7a6c39d295441c940cb2bacfd34794.jpg,229.00,,DR MARTENS,Shoes,"Make a statement with the Dr Marten's Cavendish 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",black,6,out of stock,man,SHODRMBLA006
37938300059818,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK (5 / black),http://doofinder-demo.myshopify.com/products/dr-martens-cavendish-3-eye-shoe-black?variant=37938300059818,https://demo-feed.doofinder.com/images/8d7a6c39d295441c940cb2bacfd34794.jpg,229.00,,DR MARTENS,Shoes,"Make a statement with the Dr Marten's Cavendish 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",black,5,in stock,man,SHODRMBLA005
37938300027050,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK (4 / black),http://doofinder-demo.myshopify.com/products/dr-martens-cavendish-3-eye-shoe-black?variant=37938300027050,https://demo-feed.doofinder.com/images/8d7a6c39d295441c940cb2bacfd34794.jpg,229.00,,DR MARTENS,Shoes,"Make a statement with the Dr Marten's Cavendish 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",black,4,out of stock,man,SHODRMBLA004
6170310410410,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH,http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Make a statement with the iconic Dr Marten's 1461Z DMC 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",,,out of stock,man,SHODRMXXXXXX
37938299666602,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH (12 / black),http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth?variant=37938299666602,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Make a statement with the iconic Dr Marten's 1461Z DMC 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",black,12,in stock,man,SHODRMBLA012
37938299633834,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH (11 / black),http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth?variant=37938299633834,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Make a statement with the iconic Dr Marten's 1461Z DMC 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",black,11,in stock,man,SHODRMBLA011
37938299601066,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH (10 / black),http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth?variant=37938299601066,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Make a statement with the iconic Dr Marten's 1461Z DMC 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",black,10,in stock,man,SHODRMBLA010
37938299568298,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH (9 / black),http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth?variant=37938299568298,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Make a statement with the iconic Dr Marten's 1461Z DMC 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",black,9,in stock,man,SHODRMBLA009
37938299535530,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH (8 / black),http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth?variant=37938299535530,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Make a statement with the iconic Dr Marten's 1461Z DMC 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",black,8,out of stock,man,SHODRMBLA008
37938299502762,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH (7 / black),http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth?variant=37938299502762,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Make a statement with the iconic Dr Marten's 1461Z DMC 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",black,7,in stock,man,SHODRMBLA007
37938299469994,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH (6 / black),http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth?variant=37938299469994,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Make a statement with the iconic Dr Marten's 1461Z DMC 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",black,6,in stock,man,SHODRMBLA006
37938299437226,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH (5 / black),http://doofinder-demo.myshopify.com/products/dr-martens-1461-dmc-3-eye-shoe-black-smooth?variant=37938299437226,https://demo-feed.doofinder.com/images/141e61b24821f6212219a381ed19ac8a.jpg,229.00,,DR MARTENS,Shoes,"Make a statement with the iconic Dr Marten's 1461Z DMC 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",black,5,in stock,man,SHODRMBLA005
6170310541482,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH,http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Make a statement with these iconic Dr Marten boots. This classic style has stood the test of time thanks to the combination of reinvented styling and the rugged yet urban look. Crafted with high-quality, durable leathers, the 1460OZ DMC 8-Eye Boot Cherry Smooth is made to last and will only get better with time. This lace-up boot features the iconic Dr Martens air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",,,out of stock,man,SHODRMXXXXXX
37938300780714,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH (15 / red),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300780714,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Make a statement with these iconic Dr Marten boots. This classic style has stood the test of time thanks to the combination of reinvented styling and the rugged yet urban look. Crafted with high-quality, durable leathers, the 1460OZ DMC 8-Eye Boot Cherry Smooth is made to last and will only get better with time. This lace-up boot features the iconic Dr Martens air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",red,15,in stock,man,SHODRMRED015
37938300747946,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH (13 / red),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300747946,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Make a statement with these iconic Dr Marten boots. This classic style has stood the test of time thanks to the combination of reinvented styling and the rugged yet urban look. Crafted with high-quality, durable leathers, the 1460OZ DMC 8-Eye Boot Cherry Smooth is made to last and will only get better with time. This lace-up boot features the iconic Dr Martens air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",red,13,out of stock,man,SHODRMRED013
37938300715178,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH (12 / red),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300715178,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Make a statement with these iconic Dr Marten boots. This classic style has stood the test of time thanks to the combination of reinvented styling and the rugged yet urban look. Crafted with high-quality, durable leathers, the 1460OZ DMC 8-Eye Boot Cherry Smooth is made to last and will only get better with time. This lace-up boot features the iconic Dr Martens air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",red,12,in stock,man,SHODRMRED012
37938300682410,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH (11 / red),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300682410,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Make a statement with these iconic Dr Marten boots. This classic style has stood the test of time thanks to the combination of reinvented styling and the rugged yet urban look. Crafted with high-quality, durable leathers, the 1460OZ DMC 8-Eye Boot Cherry Smooth is made to last and will only get better with time. This lace-up boot features the iconic Dr Martens air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",red,11,in stock,man,SHODRMRED011
37938300649642,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH (10 / red),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300649642,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Make a statement with these iconic Dr Marten boots. This classic style has stood the test of time thanks to the combination of reinvented styling and the rugged yet urban look. Crafted with high-quality, durable leathers, the 1460OZ DMC 8-Eye Boot Cherry Smooth is made to last and will only get better with time. This lace-up boot features the iconic Dr Martens air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",red,10,out of stock,man,SHODRMRED010
37938300616874,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH (8 / red),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300616874,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Make a statement with these iconic Dr Marten boots. This classic style has stood the test of time thanks to the combination of reinvented styling and the rugged yet urban look. Crafted with high-quality, durable leathers, the 1460OZ DMC 8-Eye Boot Cherry Smooth is made to last and will only get better with time. This lace-up boot features the iconic Dr Martens air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",red,8,in stock,man,SHODRMRED008
37938300584106,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH (7 / red),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300584106,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Make a statement with these iconic Dr Marten boots. This classic style has stood the test of time thanks to the combination of reinvented styling and the rugged yet urban look. Crafted with high-quality, durable leathers, the 1460OZ DMC 8-Eye Boot Cherry Smooth is made to last and will only get better with time. This lace-up boot features the iconic Dr Martens air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",red,7,in stock,man,SHODRMRED007
37938300551338,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH (6 / red),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300551338,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Make a statement with these iconic Dr Marten boots. This classic style has stood the test of time thanks to the combination of reinvented styling and the rugged yet urban look. Crafted with high-quality, durable leathers, the 1460OZ DMC 8-Eye Boot Cherry Smooth is made to last and will only get better with time. This lace-up boot features the iconic Dr Martens air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",red,6,in stock,man,SHODRMRED006
37938300518570,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH (5 / red),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300518570,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Make a statement with these iconic Dr Marten boots. This classic style has stood the test of time thanks to the combination of reinvented styling and the rugged yet urban look. Crafted with high-quality, durable leathers, the 1460OZ DMC 8-Eye Boot Cherry Smooth is made to last and will only get better with time. This lace-up boot features the iconic Dr Martens air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",red,5,in stock,man,SHODRMRED005
37938300485802,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH (4 / red),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300485802,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,175.31,DR MARTENS,Shoes,"Make a statement with these iconic Dr Marten boots. This classic style has stood the test of time thanks to the combination of reinvented styling and the rugged yet urban look. Crafted with high-quality, durable leathers, the 1460OZ DMC 8-Eye Boot Cherry Smooth is made to last and will only get better with time. This lace-up boot features the iconic Dr Martens air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",red,4,in stock,man,SHODRMRED004
37938300453034,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH (3 / red),http://doofinder-demo.myshopify.com/products/dr-martens-1460z-dmc-8-eye-boot-cherry-smooth?variant=37938300453034,https://demo-feed.doofinder.com/images/633e8800dbc6dc5704b35fd027e4eeaa.jpg,249.00,,DR MARTENS,Shoes,"Make a statement with these iconic Dr Marten boots. This classic style has stood the test of time thanks to the combination of reinvented styling and the rugged yet urban look. Crafted with high-quality, durable leathers, the 1460OZ DMC 8-Eye Boot Cherry Smooth is made to last and will only get better with time. This lace-up boot features the iconic Dr Martens air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",red,3,in stock,man,SHODRMRED003
6170310967466,HERSCHEL | IONA,http://doofinder-demo.myshopify.com/products/herschel-iona,https://demo-feed.doofinder.com/images/995988006b97471478db3371d573bfaf.jpg,119.95,,HERSCHEL,Accessories,"Featuring a cinch closure concealed by a slender top flap, the Iona backpack unites everyday practicality with clean design.",,,in stock,unisex,ACCHERXXXXXX
37938303172778,HERSCHEL | IONA (OS / black),http://doofinder-demo.myshopify.com/products/herschel-iona?variant=37938303172778,https://demo-feed.doofinder.com/images/995988006b97471478db3371d573bfaf.jpg,119.95,,HERSCHEL,Accessories,"Featuring a cinch closure concealed by a slender top flap, the Iona backpack unites everyday practicality with clean design.",black,OS,in stock,unisex,ACCHERBLAXXX
37938294194346,PALLADIUM | PALLATECH HI TX | CHEVRON (9 / red),http://doofinder-demo.myshopify.com/products/palladium-pallatech-hi-tx-chevron?variant=37938294194346,https://demo-feed.doofinder.com/images/09ba62adafa6de79108792f1e5467f6e.jpg,159.95,,PALLADIUM,Shoes,"The Palladium iconic classic receives a subtle, yet stylish update. The Pallatech Hi TX features a full grain leather upper with cotton canvas and soft cuff around the collar, providing even more comfort. The boot is finished with a single-unit molded rubber outsole, offering excellent traction while exploring your city. The EVA-cushioned footbed and hugging heel cup cradle the foot for lasting support.",red,9,in stock,man,SHOPALRED009
6170310803626,NIKE | TODDLER ROSHE ONE,http://doofinder-demo.myshopify.com/products/nike-toddler-roshe-one,https://demo-feed.doofinder.com/images/0ea90fb43c087d165cbf985098cc951e.jpg,70.00,52.21,NIKE,Shoes,"The Nike Roshe One Infant Shoe offers breathable comfort and soft yet durable cushioning with a mesh upper and Phylon midsole that doubles as an outsole. The shoe is intended to be versatile, worn with or without socks, dressed up or down, for walking or just taking it easy.",,,out of stock,kids,SHONIKXXXXXX
37938302550186,NIKE | TODDLER ROSHE ONE (7 / black),http://doofinder-demo.myshopify.com/products/nike-toddler-roshe-one?variant=37938302550186,https://demo-feed.doofinder.com/images/0ea90fb43c087d165cbf985098cc951e.jpg,70.00,,NIKE,Shoes,"The Nike Roshe One Infant Shoe offers breathable comfort and soft yet durable cushioning with a mesh upper and Phylon midsole that doubles as an outsole. The shoe is intended to be versatile, worn with or without socks, dressed up or down, for walking or just taking it easy.",black,7,out of stock,kids,SHONIKBLA007
37938302517418,NIKE | TODDLER ROSHE ONE (4 / black),http://doofinder-demo.myshopify.com/products/nike-toddler-roshe-one?variant=37938302517418,https://demo-feed.doofinder.com/images/0ea90fb43c087d165cbf985098cc951e.jpg,70.00,,NIKE,Shoes,"The Nike Roshe One Infant Shoe offers breathable comfort and soft yet durable cushioning with a mesh upper and Phylon midsole that doubles as an outsole. The shoe is intended to be versatile, worn with or without socks, dressed up or down, for walking or just taking it easy.",black,4,in stock,kids,SHONIKBLA004
6170311065770,NIKE | SWOOSH PRO FLAT PEAK CAP,http://doofinder-demo.myshopify.com/products/nike-swoosh-pro-flat-peak-cap,https://demo-feed.doofinder.com/images/58262e66c5e9731050280eb16880d5a4.jpg,30.00,27.45,NIKE,Accessories,The Nike Swoosh Pro Flat Snapback features an embroidered logo for style and wool construction with an adjustable closure for a comfortable fit.,,,out of stock,woman,ACCNIKXXXXXX
37938304254122,NIKE | SWOOSH PRO FLAT PEAK CAP (OS / white),http://doofinder-demo.myshopify.com/products/nike-swoosh-pro-flat-peak-cap?variant=37938304254122,https://demo-feed.doofinder.com/images/58262e66c5e9731050280eb16880d5a4.jpg,30.00,17.50,NIKE,Accessories,The Nike Swoosh Pro Flat Snapback features an embroidered logo for style and wool construction with an adjustable closure for a comfortable fit.,white,OS,in stock,woman,ACCNIKWHIXXX
6170310377642,NIKE | CRACKLE PRINT TB TEE,http://doofinder-demo.myshopify.com/products/nike-crackle-print-tb-tee,https://demo-feed.doofinder.com/images/62a3dd0421fc5ccf4df6815b3694d734.jpg,40.00,,NIKE,T-Shirts,"Meet your new favorite tee, the Nike Crackle Print T-Shirt. Bringing its A-game in soft, premium fabric, it features a ribbed crew neck and a woven Nike label on the hem.",,,in stock,unisex,TSHNIKXXXXXX
37938299338922,NIKE | CRACKLE PRINT TB TEE (xl / blue),http://doofinder-demo.myshopify.com/products/nike-crackle-print-tb-tee?variant=37938299338922,https://demo-feed.doofinder.com/images/62a3dd0421fc5ccf4df6815b3694d734.jpg,40.00,,NIKE,T-Shirts,"Meet your new favorite tee, the Nike Crackle Print T-Shirt. Bringing its A-game in soft, premium fabric, it features a ribbed crew neck and a woven Nike label on the hem.",blue,xl,in stock,unisex,TSHNIKBLUXXX
37938299306154,NIKE | CRACKLE PRINT TB TEE (l / blue),http://doofinder-demo.myshopify.com/products/nike-crackle-print-tb-tee?variant=37938299306154,https://demo-feed.doofinder.com/images/62a3dd0421fc5ccf4df6815b3694d734.jpg,40.00,,NIKE,T-Shirts,"Meet your new favorite tee, the Nike Crackle Print T-Shirt. Bringing its A-game in soft, premium fabric, it features a ribbed crew neck and a woven Nike label on the hem.",blue,l,in stock,unisex,TSHNIKBLUXXX
37938299273386,NIKE | CRACKLE PRINT TB TEE (m / blue),http://doofinder-demo.myshopify.com/products/nike-crackle-print-tb-tee?variant=37938299273386,https://demo-feed.doofinder.com/images/62a3dd0421fc5ccf4df6815b3694d734.jpg,40.00,,NIKE,T-Shirts,"Meet your new favorite tee, the Nike Crackle Print T-Shirt. Bringing its A-game in soft, premium fabric, it features a ribbed crew neck and a woven Nike label on the hem.",blue,m,in stock,unisex,TSHNIKBLUXXX
37938299240618,NIKE | CRACKLE PRINT TB TEE (s / blue),http://doofinder-demo.myshopify.com/products/nike-crackle-print-tb-tee?variant=37938299240618,https://demo-feed.doofinder.com/images/62a3dd0421fc5ccf4df6815b3694d734.jpg,40.00,,NIKE,T-Shirts,"Meet your new favorite tee, the Nike Crackle Print T-Shirt. Bringing its A-game in soft, premium fabric, it features a ribbed crew neck and a woven Nike label on the hem.",blue,s,out of stock,unisex,TSHNIKBLUXXX
37938293113002,VANS | ERA 59 MOROCCAN | GEO/DRESS BLUES (13 / blue),http://doofinder-demo.myshopify.com/products/vans-era-59-moroccan-geo-dress-blues?variant=37938293113002,https://demo-feed.doofinder.com/images/7902bf65776d504e75f86c8e8781d802.jpg,119.95,94.16,VANS,Shoes,"Vans are a staple in skate culture and street style, and the Vans Era 59 is no exception. This classic lace-up skate shoe is focused on ultimate comfort and cool. Constructed from canvas with leather accents which sets it apart from the original Era, it features a soft footbed, double stitched vamp, a padded tongue and lining, as well as Vans' signature waffle sole.",blue,13,out of stock,unisex,SHOVANBLU013
37938293080234,VANS | ERA 59 MOROCCAN | GEO/DRESS BLUES (10 / blue),http://doofinder-demo.myshopify.com/products/vans-era-59-moroccan-geo-dress-blues?variant=37938293080234,https://demo-feed.doofinder.com/images/7902bf65776d504e75f86c8e8781d802.jpg,119.95,,VANS,Shoes,"Vans are a staple in skate culture and street style, and the Vans Era 59 is no exception. This classic lace-up skate shoe is focused on ultimate comfort and cool. Constructed from canvas with leather accents which sets it apart from the original Era, it features a soft footbed, double stitched vamp, a padded tongue and lining, as well as Vans' signature waffle sole.",blue,10,in stock,unisex,SHOVANBLU010
37938293047466,VANS | ERA 59 MOROCCAN | GEO/DRESS BLUES (9 / blue),http://doofinder-demo.myshopify.com/products/vans-era-59-moroccan-geo-dress-blues?variant=37938293047466,https://demo-feed.doofinder.com/images/7902bf65776d504e75f86c8e8781d802.jpg,119.95,,VANS,Shoes,"Vans are a staple in skate culture and street style, and the Vans Era 59 is no exception. This classic lace-up skate shoe is focused on ultimate comfort and cool. Constructed from canvas with leather accents which sets it apart from the original Era, it features a soft footbed, double stitched vamp, a padded tongue and lining, as well as Vans' signature waffle sole.",blue,9,in stock,unisex,SHOVANBLU009
37938293014698,VANS | ERA 59 MOROCCAN | GEO/DRESS BLUES (8 / blue),http://doofinder-demo.myshopify.com/products/vans-era-59-moroccan-geo-dress-blues?variant=37938293014698,https://demo-feed.doofinder.com/images/7902bf65776d504e75f86c8e8781d802.jpg,119.95,,VANS,Shoes,"Vans are a staple in skate culture and street style, and the Vans Era 59 is no exception. This classic lace-up skate shoe is focused on ultimate comfort and cool. Constructed from canvas with leather accents which sets it apart from the original Era, it features a soft footbed, double stitched vamp, a padded tongue and lining, as well as Vans' signature waffle sole.",blue,8,in stock,unisex,SHOVANBLU008
